TargetUR_x,TargetUR_y,TargetUL_x,TargetUL_y,TargetLR_x,TargetLR_y,TargetLL_x,TargetLL_y,ObstacleUR_x,ObstacleUR_y,ObstacleUL_x,ObstacleUL_y,ObstacleLR_x,ObstacleLR_y,ObstacleLL_x,ObstacleLL_y,ObstacleSizeUR_x,ObstacleSizeUR_y,ObstacleSizeUL_x,ObstacleSizeUL_y,ObstacleSizeLR_x,ObstacleSizeLR_y,ObstacleSizeLL_x,ObstacleSizeLL_y
4.331635,3.33209,-2.419691,1.835414,1.712051,-3.072639,-6.975248,-2.699744,2.270929,3.227582,-1.653373,2.078748,3.494657,-3.416234,-3.271374,-3.047037,2.506965,1.832593,2.087208,0.65843,0.745043,0.6151243,2.747183,2.433114
2.960038,1.355215,-5.687057,1.689592,2.418649,-2.985105,-5.00109,-3.652509,6.159197,1.730993,-4.233833,1.588066,3.057376,-2.23649,-3.873096,-2.778729,2.809657,1.767025,2.788761,2.091608,2.806875,2.970034,2.832109,2.61086
1.527952,3.629469,-5.323696,2.793395,6.359784,-3.751626,-4.690003,-3.233953,4.705835,2.421812,-2.138085,3.160156,6.037757,-3.781215,-5.807522,-3.698329,0.9717967,2.324944,1.747232,1.452084,2.288282,2.762653,1.312729,1.324688
2.40273,1.033022,-1.236742,1.232728,6.497535,-3.34487,-4.283833,-3.103185,5.949204,2.769812,-5.310407,3.737938,4.310082,-2.811585,-6.982967,-3.084754,2.559313,0.856597,2.436281,2.033653,2.91417,0.7101788,2.563044,1.117915
6.188177,1.03658,-3.53094,2.152297,4.088169,-2.38429,-6.966542,-2.431653,4.344288,1.729558,-2.663666,2.829136,1.825007,-2.385715,-2.845266,-3.968109,1.554484,0.8800419,2.063959,1.126623,2.969105,2.625766,0.5418156,2.756399
5.171157,1.053582,-6.392016,2.810397,4.20824,-2.44696,-5.73693,-3.632453,1.773943,2.633085,-2.307838,2.301151,3.419427,-3.486362,-3.545313,-2.505323,1.353878,1.40918,1.987488,2.991308,1.058817,1.810591,1.719677,0.9998475
6.765522,2.055038,-2.5617,1.945068,4.858641,-2.315227,-6.834194,-3.677443,4.617247,3.883492,-5.738195,2.345068,6.498161,-2.933408,-3.149351,-3.945955,2.988267,0.9228216,2.929851,2.315912,1.961055,2.631054,2.779449,1.720912
6.191244,3.582555,-1.999176,1.373758,6.702359,-2.61753,-1.275682,-3.194432,6.917632,2.132652,-1.197622,3.757051,6.950428,-3.077461,-5.991643,-2.172386,2.347584,2.377964,2.31829,1.500296,2.824866,2.408948,2.874959,2.65873
5.350849,1.811507,-1.40708,3.324423,5.278975,-3.304443,-4.150937,-3.127369,1.39007,2.179307,-2.638112,3.192491,6.753216,-3.790355,-2.248399,-3.711472,2.511267,1.020172,1.144267,0.5364882,1.066559,0.9716474,2.471867,2.828277
4.559741,3.242392,-2.257534,3.678229,3.648972,-3.621726,-5.356987,-3.129959,1.247102,2.130938,-1.034945,3.389091,5.63863,-3.008645,-6.70661,-3.206671,1.082525,2.116,1.840204,1.3674,2.479241,2.847081,1.78234,2.130156
3.613584,3.433733,-1.98123,3.185023,5.566563,-2.067987,-3.707318,-2.184819,1.766544,1.736394,-3.308646,1.54033,4.480013,-2.0382,-3.245187,-2.952465,2.328355,1.368384,2.138102,2.513348,1.984535,1.010123,0.9887241,2.309906
4.749703,2.791472,-4.225343,3.659152,1.289261,-2.15136,-1.171766,-3.807873,1.569723,3.259302,-1.168736,2.760478,6.545724,-3.435852,-5.278591,-3.525722,1.799768,1.913918,2.807465,0.6698333,2.782003,0.7972585,1.018937,1.382251
4.019808,1.643753,-1.119461,2.312895,4.244658,-2.134637,-3.938437,-3.728736,1.58956,1.570876,-1.350081,3.553776,4.604277,-2.647914,-5.198987,-2.149544,2.41467,2.566016,1.311797,1.875454,0.6895708,1.060013,0.8913772,1.729694
1.820488,1.692205,-6.309309,3.041198,2.744269,-2.28675,-3.847922,-2.331215,4.689881,3.468194,-1.839356,3.608936,5.807044,-2.024262,-4.606737,-3.12682,0.8068238,2.171888,1.596143,2.309889,0.5265929,2.666958,2.983298,1.440861
6.494614,1.563065,-1.757191,2.895222,5.171242,-3.723725,-3.76464,-3.563955,4.629019,3.620001,-6.555728,1.825575,2.318457,-2.644592,-3.140101,-2.5744,1.011788,1.86383,1.200759,1.613971,2.609503,0.8950155,2.252493,1.333773
6.996531,3.469477,-4.709269,3.829291,5.624774,-2.058442,-4.150552,-2.529554,1.536448,3.687368,-3.968192,2.932187,1.14754,-3.679376,-6.714299,-2.399534,0.8373647,1.575735,1.971644,2.082457,1.598742,0.6998687,1.786682,2.342849
1.888008,2.951167,-1.967444,2.011383,1.911818,-2.968853,-6.457327,-3.700765,6.422087,2.607261,-5.214677,3.678401,6.530311,-2.181864,-6.748229,-2.16116,1.903458,1.643498,2.632243,0.6091224,2.797328,0.5861126,1.223216,2.779343
3.371264,3.291806,-1.331855,1.218402,2.142415,-2.29437,-2.945489,-2.577607,3.009277,3.355612,-5.384018,1.00914,5.427057,-2.637526,-1.440819,-3.341413,2.482833,1.462973,1.197228,2.89549,0.6094773,2.47687,0.8998169,0.7014884
2.862134,3.071239,-1.437138,2.158934,5.559168,-2.496907,-2.535718,-3.43952,3.647411,1.183662,-5.489851,2.483973,6.346745,-3.266308,-3.619341,-2.141137,1.147614,2.152483,2.299421,2.351057,0.6259986,0.7567291,2.520446,2.696111
5.566975,2.599002,-2.54035,2.80074,1.002155,-3.86221,-1.201226,-2.568785,6.05934,2.531869,-1.43296,1.372211,1.849136,-3.786196,-6.137489,-2.679182,0.9370603,1.979554,2.865586,2.738421,1.974782,1.559814,2.028844,0.9827195
3.848152,1.844353,-3.636069,2.184778,5.91557,-2.946323,-5.213461,-3.208405,5.075937,3.453959,-1.710821,2.669383,1.985755,-3.252593,-1.054258,-2.748052,1.651021,1.500018,1.912469,1.002987,2.948885,0.5327861,0.8835344,2.140975
1.819496,3.321864,-6.689331,1.337022,2.035132,-2.353434,-4.655995,-2.693897,2.321496,3.615571,-4.382333,3.472107,4.663843,-2.516227,-3.689867,-2.654656,1.848418,2.197239,2.317427,2.442616,2.32965,0.871494,1.568655,1.581805
5.295186,3.279449,-6.625882,3.770207,5.236022,-3.47452,-4.495728,-2.829473,5.71633,1.004108,-6.369091,2.179788,6.985166,-3.085594,-1.628766,-3.662817,2.733526,1.456446,2.727135,1.636045,2.263362,2.519916,2.105007,0.7056143
2.406723,2.278383,-1.457463,1.707486,3.836557,-3.458158,-4.489866,-2.98645,4.607566,1.991415,-2.431739,3.127248,1.814819,-3.982373,-1.876532,-2.389808,2.519367,2.806958,1.08603,1.398749,2.406035,1.451082,2.060335,1.873396
5.065311,1.743164,-4.723162,3.345172,5.785838,-2.582778,-1.608103,-2.564744,4.824762,3.188442,-1.45391,3.655165,2.694762,-3.990377,-5.829428,-2.486553,0.8439686,2.633023,1.976259,2.274389,2.510859,1.429503,0.6109096,1.277495
5.213974,2.09387,-4.077457,2.138002,4.439283,-2.119741,-4.059151,-2.362908,1.666185,3.076913,-6.146528,3.094998,3.101907,-3.581384,-6.009476,-2.102838,0.9351071,2.934408,2.654355,1.986365,1.758213,2.575848,1.969089,1.382466
6.143068,3.007498,-6.660129,1.071469,3.226697,-3.568701,-1.447015,-3.912354,5.490551,1.745386,-6.036994,2.780002,3.270206,-2.404272,-2.507646,-2.255551,2.079782,0.7411467,2.196642,1.247499,2.971143,2.789544,0.8207952,2.26613
6.654751,1.870693,-5.691346,2.524302,2.129712,-2.81256,-1.082232,-3.215994,5.270296,1.36128,-6.285858,3.769606,4.983136,-2.146242,-5.00643,-2.570579,1.56371,2.906457,1.384287,2.275144,2.458749,1.480675,2.808214,1.929718
3.896728,2.84455,-3.144291,2.650113,2.534945,-3.508787,-3.177486,-2.561558,4.666269,1.034426,-6.610704,1.699478,6.434935,-3.277945,-2.911575,-2.449818,0.5279427,0.7669993,0.7197981,2.742086,2.734594,2.674263,1.795551,2.893401
3.073893,2.282073,-6.6784,3.675719,1.047336,-3.612327,-5.916583,-3.026937,1.41709,2.19157,-4.579258,2.243058,6.454839,-2.254333,-1.108324,-3.0601,0.6569068,0.9607546,2.563954,1.734665,2.778618,1.281091,1.505148,0.8713641
1.604993,1.033006,-2.502918,3.326165,1.099396,-3.796147,-4.532257,-3.570558,6.656224,1.36501,-1.105767,2.198385,5.368676,-3.987037,-4.000408,-3.069475,1.055373,1.028921,0.8752834,0.8609985,0.5313407,2.352334,2.463776,2.687409
6.999388,3.552592,-2.427453,3.719038,2.654651,-3.628305,-2.791587,-2.590691,1.231341,3.628932,-2.68083,3.94638,4.020877,-3.507088,-4.136184,-2.66821,0.6336706,1.414487,1.005318,1.227756,2.643982,1.349926,1.730111,2.254403
3.683441,3.901734,-5.656859,1.193542,1.34609,-3.399933,-5.907486,-2.126305,3.342595,3.120348,-4.384368,3.160244,4.389894,-2.523872,-5.382915,-3.897081,2.101021,2.850938,2.151056,2.363333,2.848681,2.919393,1.762569,0.5747466
4.745102,3.791893,-5.89035,2.983589,2.132791,-2.094656,-1.797818,-3.778208,3.050522,3.191753,-5.464445,3.53977,6.834988,-2.300755,-3.391952,-2.787061,1.643593,1.897367,2.148443,1.494659,1.562686,0.994397,1.663545,1.282486
6.783508,1.312928,-5.008736,1.710923,3.605849,-3.108028,-5.301252,-2.755421,1.679554,3.576903,-6.98073,2.084027,6.58109,-2.377541,-6.824678,-2.830144,1.787817,2.155656,1.905236,1.208634,0.8176096,2.118028,1.922798,0.8607747
5.539656,1.386503,-3.643071,2.025997,3.798177,-3.093003,-6.42175,-2.727153,1.809258,2.838696,-3.789788,1.724924,1.749567,-3.060226,-3.325801,-2.463519,2.360245,1.645099,1.080917,1.387879,1.739945,2.169216,2.751956,2.525194
6.068396,2.057266,-1.657251,1.206533,6.560456,-3.279757,-4.701245,-3.256341,3.137644,1.580975,-2.082761,2.94796,1.047541,-2.352162,-1.674716,-2.625543,2.396803,0.6858932,2.4756,1.491855,2.614221,0.7461696,1.893224,0.7296776
3.919163,1.025855,-4.295051,1.096135,2.262353,-2.150126,-3.774091,-2.149905,2.170168,1.454291,-5.080864,2.828633,1.773175,-3.807506,-6.493196,-2.741091,1.699254,2.440575,1.516318,1.054368,1.420046,1.30753,1.654953,2.789214
6.934014,2.98995,-3.46252,3.786204,6.539704,-2.073516,-5.216646,-2.13813,1.976687,3.102958,-2.125791,1.363295,5.661735,-3.816289,-5.252214,-2.118931,0.6697543,1.674488,2.162815,0.5553229,1.161633,1.243644,1.632801,2.793281
1.549615,2.738515,-3.889124,2.440748,4.285145,-2.153879,-3.649465,-3.944517,3.572109,2.450331,-5.499866,2.150207,1.911043,-2.214458,-4.518287,-3.436186,2.825934,2.262268,2.27808,2.132642,2.07116,1.915517,0.7582523,1.963356
4.286546,1.999897,-4.351621,2.215602,5.714427,-2.163472,-6.542943,-3.746669,5.815984,2.018203,-5.678202,2.453315,4.131531,-2.625377,-3.149668,-3.628278,0.7547145,0.7849063,2.843765,2.37751,1.634951,1.368917,2.584879,1.966176
5.499618,2.126824,-3.466013,1.13165,4.257999,-2.758173,-4.078358,-3.163826,5.966416,1.51132,-3.079891,3.921775,1.778342,-2.327143,-5.381973,-3.971483,2.872488,1.119822,2.580154,1.854593,2.190031,1.653526,1.118563,1.6041
4.475066,3.721738,-5.884417,3.565639,2.989768,-3.700292,-5.944304,-3.573157,5.372365,2.625869,-1.930184,2.413476,4.922677,-3.105392,-4.322351,-2.041066,2.30427,2.327143,2.662881,1.774483,0.551226,0.8871015,0.8666556,1.830564
2.38334,2.890175,-3.255605,1.99649,3.160446,-2.043638,-3.338205,-2.929552,6.500118,2.487639,-2.722558,3.547781,3.307461,-3.245532,-3.255042,-2.507833,2.728125,0.5021076,2.545647,2.218537,0.5267017,1.039888,2.621793,2.900197
3.337094,3.096439,-4.996252,3.140526,5.32954,-2.174777,-3.031103,-2.884518,4.441268,1.865491,-2.018291,1.096703,6.087283,-2.800872,-2.061202,-3.253674,1.779424,1.670589,1.285963,1.831546,1.376941,2.508042,2.537251,0.8793922
5.49778,3.305666,-5.988526,2.12858,1.161623,-2.198622,-4.059468,-3.807172,4.412931,2.233131,-3.472505,1.156431,4.659671,-3.445863,-5.064157,-3.19714,1.644409,1.908471,0.7314195,2.747533,0.8122592,0.9959849,2.328778,1.197427
4.137551,1.487638,-2.665847,3.292882,4.662261,-2.109711,-6.650993,-3.782787,5.808692,1.192968,-4.164119,1.500643,2.651638,-2.261368,-5.819261,-2.863642,1.584077,1.608866,0.5440553,2.60949,1.985606,0.8797713,1.241869,2.372865
3.789508,2.533301,-6.139258,3.655558,2.126135,-2.249492,-3.937119,-3.512044,6.81731,2.140983,-3.401088,2.571949,1.631722,-3.003266,-4.790667,-3.48647,2.918991,1.481838,1.925577,1.701467,1.048625,2.919269,2.835701,2.472584
6.102047,1.495478,-5.332379,2.889305,1.272807,-2.211349,-1.743294,-3.8061,5.828765,3.960346,-4.767721,2.87862,6.737418,-2.648444,-5.957089,-3.948531,1.190781,2.045251,0.8921044,2.501052,1.415092,2.365725,2.707671,1.428872
2.836973,1.250895,-3.223863,1.902815,1.52015,-3.218472,-4.056369,-3.899848,2.294605,1.150733,-6.550559,1.430065,6.234951,-2.264144,-5.159314,-3.937635,1.072358,2.586532,0.751115,1.661391,2.50825,2.758161,2.541699,1.823403
2.233067,1.037924,-5.752078,1.335311,3.479115,-3.034195,-3.615245,-2.969607,2.480501,1.656843,-1.257948,2.734946,5.18666,-2.316234,-4.759835,-3.111251,0.5969547,0.71072,2.262189,0.7467743,0.8355315,1.831495,0.8451034,0.6258221
2.551918,1.617255,-3.760988,2.924339,5.062508,-2.643077,-5.601444,-2.053822,4.33096,2.454518,-3.033012,2.810681,3.469041,-3.983507,-6.058512,-2.237897,0.5327304,2.674892,0.6958454,0.7050796,2.284566,0.6644453,2.987903,2.005323
3.99753,1.175864,-2.991335,3.081057,6.652155,-2.830895,-4.06479,-3.854375,5.541048,2.056662,-3.299899,3.916638,4.086583,-2.148935,-1.012988,-3.845793,2.209525,2.385771,1.782138,0.8893986,2.420398,1.666862,0.8156072,1.751546
1.634646,1.166832,-6.56883,1.956373,2.531374,-3.448216,-2.459882,-3.345587,5.031246,1.61819,-2.154826,3.917812,6.592539,-3.984392,-5.620813,-2.66164,0.7607173,2.333037,1.405394,2.292085,0.7079734,2.650825,2.582582,2.842469
5.89591,1.378298,-6.297731,1.415265,5.815631,-3.843151,-6.709333,-3.58899,2.868854,3.226882,-6.259775,1.328065,6.467158,-2.124744,-2.194521,-2.339843,1.902783,2.524965,2.278328,0.5647053,0.756215,2.181387,1.148354,2.725168
4.686765,3.536468,-1.261069,3.714943,2.343304,-2.011054,-5.04885,-2.299178,5.285564,2.830408,-6.940176,1.524084,2.760464,-2.490787,-6.62051,-3.38583,2.028364,0.6776057,2.307542,1.65544,2.979274,1.720957,1.991888,1.823792
6.256767,3.209885,-4.62638,2.071457,6.998852,-2.427865,-6.224832,-2.892249,2.592539,2.079218,-2.224906,1.190739,4.025358,-2.160907,-4.590044,-2.552694,0.8122088,2.556142,0.8000775,0.5648463,2.529868,1.282713,1.542474,2.24895
2.902909,1.144762,-5.997652,3.645426,6.973858,-2.146319,-2.895251,-3.169977,3.290402,1.191102,-2.195052,1.662904,5.862312,-3.127842,-6.148752,-2.822669,1.189981,2.52628,1.884957,1.077288,0.7919984,2.043051,1.973275,1.725175
5.488846,2.6326,-1.497922,1.300344,5.87324,-3.907826,-5.803727,-3.447518,3.267789,2.273226,-5.452115,1.265352,3.828591,-3.277164,-4.877945,-3.574363,1.653609,1.113384,2.527534,2.618086,0.8100249,1.634694,2.206837,2.722406
1.138907,2.490227,-2.476886,1.917137,1.263236,-3.429482,-2.093457,-2.523103,3.043648,2.262626,-6.936638,1.648472,5.96032,-2.222063,-1.326962,-2.675863,1.192656,2.499684,2.716808,2.425144,2.767062,0.921584,2.939704,0.7161872
5.617873,1.697915,-1.276863,3.084782,6.08336,-3.394236,-2.305857,-3.709048,3.027459,2.772807,-5.366437,3.740731,4.670782,-3.42316,-2.424385,-2.434422,2.959282,2.544401,1.012919,0.7267399,0.5616422,2.542813,1.64326,2.66173
2.387448,2.601769,-6.966908,1.182749,2.687624,-2.865984,-2.157846,-3.348625,4.55874,2.056798,-6.955296,3.086673,1.679589,-3.482057,-6.460785,-2.423735,2.554193,2.232201,2.990837,1.018182,1.931254,2.134331,1.008182,1.897841
4.218143,2.326117,-1.844374,2.593157,4.627198,-2.668007,-5.690841,-2.934805,5.085279,3.514469,-4.243589,1.856513,1.397308,-2.378788,-6.42356,-2.265887,1.67781,0.9203507,2.301927,0.7549013,2.198663,1.385765,0.5426579,2.310013
5.620536,1.702375,-4.599266,1.460001,5.318198,-2.13078,-2.957048,-2.179085,2.516483,3.832323,-3.2848,3.285663,1.778048,-2.95266,-1.714244,-3.026814,2.122051,1.991543,0.986151,1.321051,2.38407,1.01624,2.237407,2.019825
3.876413,1.597817,-4.079603,3.833267,3.88372,-2.94393,-5.731709,-2.957843,4.965734,2.295471,-2.002119,3.324272,2.52981,-2.604541,-1.460387,-3.011599,0.6038668,2.785316,1.464316,1.380136,1.105982,1.229883,1.792352,0.5171912
6.584261,1.225152,-2.438297,1.693588,4.111239,-3.781176,-3.817849,-2.571848,1.189077,1.742466,-5.248518,2.010985,3.496517,-2.282079,-6.976671,-2.692961,0.8670457,2.228125,1.15757,0.8650406,2.503653,1.319626,0.7512267,1.638756
3.041501,1.513969,-2.907162,2.299269,2.838786,-3.39219,-4.555207,-3.821745,5.405984,1.666694,-2.454149,2.035172,3.151989,-2.92067,-5.164034,-3.507437,0.8688964,2.080208,0.9648587,1.329213,1.912843,2.901379,0.8894779,1.362332
5.213443,3.037386,-1.415445,3.848687,1.31485,-2.593243,-2.048536,-2.131846,3.578829,3.049822,-2.975666,3.22486,1.809129,-3.254177,-2.802021,-3.705897,0.7154896,2.837101,1.672041,1.589582,1.534882,1.041266,0.8480968,1.849309
4.076283,1.288567,-6.318341,2.386949,3.229766,-3.351685,-5.987556,-2.702663,2.115046,3.542417,-2.422462,3.86402,3.396466,-3.856268,-5.70126,-2.580121,0.8671429,2.926414,2.487112,2.225224,1.801521,0.7395216,1.83363,2.115646
1.488735,1.644019,-5.638844,2.46501,4.525868,-3.299857,-2.323998,-2.407929,2.342794,2.980865,-1.644378,3.298832,1.59329,-2.795899,-4.421508,-3.135005,1.829292,2.986742,1.843939,0.9226574,2.147116,1.997965,0.8979936,1.816563
1.204095,1.090329,-6.737213,1.769092,1.649813,-2.822721,-5.32325,-3.047979,6.628289,3.922407,-5.400979,2.547141,3.09555,-2.004431,-6.71604,-2.549027,0.7865595,2.470033,2.513131,2.710346,2.195756,0.6822188,0.8367838,1.697186
3.337542,2.416438,-6.466778,3.105026,3.298654,-3.88163,-6.218304,-2.213792,5.17284,3.059661,-5.670734,2.408994,2.992635,-3.54542,-2.310593,-2.632083,1.006325,2.903105,2.70543,2.923125,0.5057369,0.9142734,1.770673,2.788175
1.623554,2.648009,-3.607656,1.531173,6.043797,-3.364088,-2.615514,-3.290951,4.846924,2.105455,-3.747205,2.314932,2.112178,-2.979746,-1.092151,-3.243538,1.001162,1.467366,2.830482,1.152015,2.819738,2.896234,2.097833,1.588094
2.047746,2.880375,-1.668613,2.136085,3.781571,-2.113071,-5.113483,-2.926952,4.364999,3.97364,-6.478947,1.427135,1.699923,-3.162046,-6.441933,-2.965628,1.725277,2.762278,0.6823419,1.20587,2.066273,1.700728,0.5561073,1.938347
2.647904,1.691136,-5.616153,3.73746,5.851461,-3.826694,-2.687261,-2.46503,4.272031,2.241452,-2.986022,3.00132,6.72315,-3.379472,-4.099073,-2.176245,2.938151,1.730039,2.216872,1.61359,1.079983,1.279012,1.654076,1.232429
4.898559,1.962039,-3.520062,3.112726,1.705394,-3.897904,-6.21214,-2.252705,6.579018,2.798706,-3.750068,3.533129,4.138011,-2.952674,-2.899581,-2.294807,2.154067,1.153097,0.9593161,1.515604,2.012241,1.04753,1.810379,0.606281
5.36015,3.605551,-4.118038,2.310809,4.669309,-3.112431,-5.382231,-2.632752,4.243758,1.123588,-1.293709,1.247836,3.420657,-3.672476,-6.017306,-2.047908,0.6290324,2.535114,1.30635,2.385126,1.401277,1.862567,1.51732,2.151697
1.180267,3.981002,-6.503507,1.659966,5.209227,-3.001656,-3.325212,-3.2785,3.720205,1.623956,-1.024974,3.099324,6.915625,-2.253321,-3.348777,-2.801336,0.8106487,0.5373057,2.769068,0.9152393,2.246374,2.340672,2.879291,2.182345
4.960307,3.553914,-3.254525,1.870289,4.286526,-2.955559,-4.769829,-2.483262,6.235485,2.149312,-1.911261,3.191916,2.615709,-2.966815,-4.435254,-2.273185,1.389323,2.44451,1.47927,2.404313,0.5375304,2.340235,1.171955,2.634386
1.682394,1.125153,-4.857763,3.384368,6.746968,-3.086724,-6.662544,-2.256573,1.557292,1.698398,-1.752333,2.328609,6.35343,-3.402142,-5.007488,-2.79043,2.224772,2.178256,1.88099,0.629784,2.800071,0.9214054,2.182167,2.398123
6.235226,1.771917,-6.019397,3.560578,4.306762,-3.638085,-6.101652,-3.591553,1.028969,3.110662,-2.991179,2.44768,1.238838,-3.572197,-4.412589,-2.622038,2.738481,1.511126,1.796894,2.910933,2.899605,2.872849,1.227053,1.47575
6.218964,2.768626,-3.055891,1.563144,2.2602,-2.397734,-5.870629,-3.929842,6.713867,2.923414,-4.073663,1.323108,6.585763,-3.076702,-2.246314,-3.642054,1.043142,1.845729,1.289928,2.189615,2.95558,1.13625,0.6140872,2.393664
6.227917,2.900445,-3.037537,3.758632,2.49236,-2.876696,-2.438609,-2.665124,4.405326,3.847774,-4.947371,3.775638,2.958375,-2.901682,-1.061855,-3.7929,1.444918,1.749391,2.93025,2.430268,1.840292,0.5264481,2.212672,1.993765
2.460245,2.394168,-1.185499,3.514125,1.29363,-3.588022,-2.519459,-2.9291,2.69891,1.311144,-3.902992,1.008081,3.761884,-3.288882,-6.519588,-3.708866,2.422255,2.88182,1.28084,0.9788622,2.717861,1.26459,2.680241,2.444122
3.334888,3.622943,-3.302269,2.820493,2.145594,-3.727105,-5.428382,-2.647555,2.718823,1.15509,-2.791667,2.78553,1.209057,-2.154584,-4.712001,-2.318676,2.845224,2.297348,2.371501,2.428324,1.067578,1.561707,0.6280954,1.097032
1.335087,2.548292,-5.0676,1.958664,1.903495,-2.137142,-6.451998,-3.522964,5.974886,3.969651,-6.018414,2.816777,6.615432,-3.456177,-2.298754,-3.090923,1.16465,2.974675,2.483545,0.9119965,2.960012,2.00936,2.92748,2.056688
6.876942,3.148489,-6.043037,3.425813,5.415249,-3.018333,-5.658144,-3.493276,5.133835,2.15554,-1.395173,2.606844,5.43866,-3.552112,-6.230956,-3.796381,0.870436,1.779553,1.190519,1.433864,2.525999,2.842639,1.549865,2.691233
2.266064,3.026819,-5.229626,1.105344,3.637399,-2.451881,-2.472924,-2.872662,5.592524,1.941707,-3.124368,1.640055,6.867692,-2.735664,-1.197695,-3.310466,1.781866,1.448993,0.5452411,2.068291,0.6230815,1.068951,2.806387,0.9760927
2.455834,3.437594,-5.763417,2.497442,6.238421,-2.515288,-4.219019,-2.979456,6.529409,1.308036,-6.077963,3.407152,1.366189,-3.038554,-1.821552,-2.864832,2.77999,2.220888,1.679164,1.833893,1.090933,2.488582,2.876827,0.5584736
1.772872,2.279252,-4.490478,3.704249,1.878088,-2.100802,-6.092093,-2.098222,3.743597,1.354878,-2.657191,2.743207,4.009313,-2.567922,-3.462621,-2.92542,0.5685242,2.408973,2.564265,2.625253,1.959196,2.979895,1.619236,2.497312
3.565817,3.268602,-2.476189,2.804059,5.74911,-3.3232,-2.151574,-2.281174,3.268583,1.782808,-2.220244,2.121092,1.996657,-2.812259,-6.545279,-3.46941,2.120734,0.8200945,0.5173163,1.024745,2.242961,2.559799,1.80514,0.7636135
5.655149,2.085155,-1.481964,3.43342,1.985514,-3.56517,-3.737988,-2.604133,5.507301,3.725448,-4.641425,1.643214,1.953149,-2.393025,-3.846311,-3.291273,1.990164,2.821772,0.9430318,0.9886377,0.8565025,1.751053,1.848379,2.596825
3.471931,3.174719,-1.41894,1.37733,4.501298,-3.786561,-2.899063,-2.770476,1.904407,2.085119,-2.293397,2.508555,6.982366,-2.517413,-4.345676,-3.700639,0.8357145,2.293864,2.020934,1.033063,0.8615683,2.28168,2.435223,2.014439
3.728967,1.705705,-2.541881,1.326501,3.495883,-3.41937,-3.292836,-3.879697,1.422667,2.654904,-5.040776,2.33321,4.716107,-3.224518,-6.168365,-2.651557,1.224261,2.159998,1.693884,2.680573,2.968409,1.519515,2.163336,2.264181
6.636692,3.025842,-4.344186,3.064167,3.315877,-3.603281,-2.410623,-3.779625,1.155233,2.615541,-4.865304,2.951975,2.313226,-2.578297,-2.630254,-3.23279,2.440513,2.514037,0.8934917,0.7387193,2.920735,2.473907,0.7428722,0.6316029
1.400662,3.223074,-5.274706,3.686299,4.5275,-3.747434,-3.24999,-2.556998,2.386527,2.504817,-4.980282,2.655838,4.063511,-3.823229,-1.837743,-3.582595,1.028411,2.636447,2.564678,0.5303155,2.013833,2.58338,0.832858,0.5427759
